"DISTRICT_ID","GEO_ID","PROVINCE_ID","SUB_DISTRICT_CODE","SUB_DISTRICT_ID","SUB_DISTRICT_NAME"
460,3,31,"430118",4122,"เมืองหมี"
460,3,31,"430119",4123,"สีกาย"
461,3,31,"430201",4124,"ท่าบ่อ"
461,3,31,"430202",4125,"น้ำโมง"
461,3,31,"430203",4126,"กองนาง"
461,3,31,"430204",4127,"โคกคอน"
461,3,31,"430205",4128,"บ้านเดื่อ"
461,3,31,"430206",4129,"บ้านถ่อน"
461,3,31,"430207",4130,"บ้านว่าน"
461,3,31,"430208",4131,"นาข่า"
461,3,31,"430209",4132,"โพนสา"
461,3,31,"430210",4133,"หนองนาง"
292,3,22,"330320",8914,"ทุ่งใหญ่"
463,3,97,"430401",4153,"ศรีชมภู"
463,3,97,"430402",4154,"ดอนหญ้านาง"
463,3,97,"430403",4155,"พรเจริญ"
463,3,97,"430404",4156,"หนองหัวช้าง"
463,3,97,"430405",4157,"วังชมภู"
463,3,97,"430406",4158,"ป่าแฝก"
463,3,97,"430407",4159,"ศรีสำราญ"
464,3,31,"430501",4160,"จุมพล"
464,3,31,"430502",4161,"วัดหลวง"
464,3,31,"430503",4162,"กุดบง"
464,3,31,"430504",4163,"ชุมช้าง"
